대지위치,시군구코드,법정동코드,대지구분코드,번,지,관리건축물대장PK,대장구분코드,대장구분코드명,대장종류코드,대장종류코드명,신구대장구분코드,신구대장구분코드명,도로명대지위치,건물명,특수지명,블록,로트,외필지수,새주소도로코드,새주소법정동코드,새주소지상지하코드,새주소본번,새주소부번,대지면적(㎡),건축면적(㎡),건폐율(%),연면적(㎡),용적률산정연면적(㎡),용적률(%),주용도코드,주용도코드명,기타용도,세대수(세대),가구수(가구),주건축물수,부속건축물수,부속건축물면적(㎡),총주차수,옥내기계식대수(대),옥내기계식면적(㎡),옥외기계식대수(대),옥외기계식면적(㎡),옥내자주식대수(대),옥내자주식면적(㎡),옥외자주식대수(대),옥외자주식면적(㎡),허가일,착공일,사용승인일,허가번호년,허가번호기관코드,허가번호기관코드명,허가번호구분코드,허가번호구분코드명,호수(호),에너지효율등급,에너지절감률,EPI점수,친환경건축물등급,친환경건축물인증점수,지능형건축물등급,지능형건축물인증점수,생성일자
경기도 수원시 영통구 원천동 415-11번지,41117,10200,0,0415,0011,10841100333677,1,일반,1,총괄표제부,1,신대장,,(주)경기고속,,,,0,,,0,,,8329,1709.58,20.53,3095.87,1932.37,23.2,20000,자동차관련시설,"자동차관련시설(차고), 공장, 위험물저장및처리시설, 근린생활시설",0,0,2,2,481.87,22,0,0,0,0,0,0,22,263,20150115,20150408,20150828,2015,3740282,건축과,1102,1102,0,,0,0,,0,,0,20220909
경기도 수원시 영통구 원천동 421번지,41117,10200,0,0421,0000,10841236794,1,일반,1,총괄표제부,0,구대장,경기도 수원시 영통구 매영로269번길 61 (원천동),,,,,1,411174331053,10201,0,61,,3834,738.88,19.27,1105.68,1062.48,27.71,17000,공장,공장,0,0,3,0,0,6,0,0,0,0,0,0,6,69,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 영통구 원천동 548번지,41117,10200,0,0548,0000,10841236780,2,집합,1,총괄표제부,0,구대장,경기도 수원시 영통구 중부대로448번길 28 (원천동),원천 레이크파크아파트,,,,1,411174331168,10201,0,28,0,66820.7,11674.52,17.47,194380.645,147919.774,221.37,02000,공동주택,"공동주택(아파트), 생활편익시설, 의료시설",1835,0,22,13,39703.746,1857,0,0,0,0,1258,37090.563,599,6983.5,,,,,,,,,0,,0,0,,0,,0,20240807
경기도 수원시 영통구 원천동 552번지,41117,10200,0,0552,0000,10841100214434,2,집합,1,총괄표제부,1,신대장,경기도 수원시 영통구 신원로 306 (원천동),영통 이노플렉스-1단지,,,,2,411173177010,10202,0,306,,8918.9,5273.19,59.12,59384.9,31167.44,349.45,17000,공장,"공장(공장,창고),지원시설(근린생활시설)",251,0,2,0,0,418,0,0,0,0,415,15645.55,3,34.5,20070914,20071024,20091119,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 영통구 원천동 556번지,41117,10200,0,0556,0000,10841100404169,2,집합,1,총괄표제부,1,신대장,경기도 수원시 영통구 광교중앙로 55 (원천동),광교두산위브,,,,2,411173177022,10202,0,55,,16381.9,9300.9465,56.78,76060.8053,52939.2081,323.16,11000,노유자시설,노유자시설외1,0,0,7,7,21678.4837,467,0,0,0,0,467,0,0,0,20150713,20160329,20180529,2015,3740282,건축과,1101,1101,572,,0,0,,0,,0,20220909
경기도 수원시 영통구 원천동 559번지,41117,10200,0,0559,0000,10841100455451,2,집합,1,총괄표제부,1,신대장,경기도 수원시 영통구 광교중앙로49번길 40 (원천동),광교원천 경기행복주택,,,,0,411174331229,10201,0,40,,4446.7,1569.81,35.3,18549.07,13131.82,295.32,02000,공동주택,공동주택(아파트),300,0,4,3,6663.99,127,0,0,0,0,127,4652.34,0,0,20171229,20181101,20201027,2017,6412050,공동주택과,2101,2101,8,,0,0,,0,,0,20220909
경기도 수원시 영통구 원천동 565번지,41117,10200,0,0565,0000,10841100423795,2,집합,1,총괄표제부,1,신대장,,수원광교 공공실버주택,,,,0,,,0,,,2715.9,1157.36,42.61,10268,8119.06,298.95,02000,공동주택,공동주택(아파트),152,0,2,4,3625.67,47,0,0,0,0,44,1824.53,3,34.5,20170116,20170731,20190218,2017,6411371,도시주택실,2101,2101,4,1+,116.4,0,4,54.14,,0,20220909
경기도 수원시 영통구 원천동 589번지,41117,10200,0,0589,0000,10841100429751,2,집합,1,총괄표제부,1,신대장,경기도 수원시 영통구 광교호수공원로 277 (원천동),광교중흥에스클래스,,,,0,411173350755,10201,0,277,,84302.4,4446.1132,5.274,59095.2188,7047.7489,8.3601,07000,판매시설,"운동시설, 제1종근린생활시설, 제2종근린생활시설",0,0,18,0,0,4852,0,0,0,0,827,0,0,0,20150518,20150806,20190530,2015,3740281,주택과,2101,2101,0,2,187.9,72.8,,0,,0,20260210
경기도 수원시 영통구 원천동 590번지,41117,10200,0,0590,0000,10841100269801,2,집합,1,총괄표제부,1,신대장,경기도 수원시 영통구 광교호수공원로 155 (원천동),수원광교B7BL에일린의뜰,,,,0,411173350755,10201,0,155,0,45122.4,13400.4468,29.7,59765.7469,36087.89,79.98,02000,공동주택,연립주택,240,0,30,3,20764.2833,519,0,0,0,0,509,17906.3953,0,0,20101207,20110127,20121217,2010,3740147,주택정책과,2101,2101,18,2,40.16,64.2,,0,,0,20230106
경기도 수원시 영통구 원천동 593번지,41117,10200,0,0593,0000,10841100415129,2,집합,1,총괄표제부,1,신대장,경기도 수원시 영통구 광교호수공원로 80 (원천동),광교아이파크,,,,0,411173350755,10201,0,80,,46561.9,23766.7643,51.04,258727.2792,172147.5365,369.72,02000,공동주택,공동주택(아파트) 외2,958,0,18,30,84826.985,2270,0,0,0,0,2093,67132.7556,177,6842.9377,20150428,20150608,20180928,2015,3740281,주택과,2101,2101,488,,0,72.06,3,58.9,,0,20220909
경기도 수원시 영통구 원천동 604번지,41117,10200,0,0604,0000,10841100411569,2,집합,1,총괄표제부,1,신대장,경기도 수원시 영통구 광교호수로 15 (원천동),광교 더샵,,,,0,411173177023,10202,0,15,,29816.4,4862.1993,16.31,163460.1546,119249.3093,399.95,02000,공동주택,"공동주택(아파트),업무시설(오피스텔),제2종근린생활시설",686,0,8,6,43810.6692,1229,0,0,0,0,1229,38663.2218,0,0,20150511,20150619,20180801,2015,3740281,주택과,2101,2101,23,1,130.1,70.08,4,54.75,,0,20220909
경기도 수원시 영통구 원천동 605번지,41117,10200,0,0605,0000,10841100478891,2,집합,1,총괄표제부,1,신대장,경기도 수원시 영통구 광교호수공원로 20 (원천동),더샵 광교레이크시티,,,,4,411173350755,10201,,20,,41130.2,19394.4223,47.15,226000.3595,131610.2031,319.98,14000,업무시설,"업무시설(오피스텔),판매시설,노유자시설,근린생활시설",0,0,8,2,84534.4487,2111,0,0,0,0,2111,0,0,0,20171228,20180302,20220215,2017,3740282,건축과,1101,1101,0,,0,66.03,,0,,0,20250121
경기도 수원시 영통구 원천동 606번지,41117,10200,0,0606,0000,10841100302947,2,집합,1,총괄표제부,1,신대장,경기도 수원시 영통구 광교호수공원로 45 (원천동),광교 호반베르디움,,,,0,411173350755,10201,0,45,0,51693,7207.9472,13.94,182391.1993,116318.7713,225,02000,공동주택,아파트,1330,0,11,4,63847.6735,1602,0,0,0,0,1597,57126.1839,5,57.5,20110706,20110805,20140602,2011,3740194,주택건축과,2101,2101,12,1,42.7,0,,0,,0,20220909
경기도 수원시 영통구 원천동 628번지,41117,10200,0,0628,0000,1000000000000002019922,2,집합,1,총괄표제부,1,신대장,경기도 수원시 영통구 영흥숲길 50 (원천동),영흥숲푸르지오파크비엔,,,,0,411174862308,10201,0,50,,80056,12789.0013,15.98,259370.7969,175217.9751,218.87,02000,공동주택,"공동주택(아파트),근린생활시설",1509,0,16,20,82793.5699,2175,0,0,0,0,2175,76060.2511,0,0,20200608,20200902,20230628,2020,5610006,건축과,2101,2101,0,1+,105.5,0,3,62,,0,20230706
경기도 수원시 영통구 원천동 632번지,41117,10200,0,0632,0000,1000000000000002721542,2,집합,1,총괄표제부,1,신대장,경기도 수원시 영통구 삼성로268번길 30 (원천동),포레나 영흥숲,,,,0,411174331105,10201,0,30,0,7162.2,1413.0109,19.73,26383.048,16382.0881,228.73,02000,공동주택,공동주택(아파트),157,0,3,7,10058.4888,223,0,0,0,0,223,9030.7841,0,0,20210506,20210809,20231123,,,,,,0,,0,0,,0,,0,20231229
경기도 수원시 영통구 원천동 산5-1번지,41117,10200,1,0005,0001,10841236946,1,일반,1,총괄표제부,1,신대장,,,,,,20,,,,,,479758,76388.19,16.34,429276.37,332032.04,69.21,10000,교육연구시설,대학교,0,0,56,0,0,3558,0,0,0,0,1105,0,2451,0,,,,,,,,,0,,0,0,,0,,0,20250121
경기도 수원시 영통구 이의동 397-2번지,41117,10300,0,0397,0002,10841100306020,1,일반,1,총괄표제부,1,신대장,,광교 역사공원,,,,0,,,0,0,0,131972,28.9,0.0219,281.03,28.9,0.0219,03000,제1종근린생활시설,제1종근린생활시설(공중화장실),0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 영통구 이의동 401-16번지,41117,10300,0,0401,0016,10841100230174,1,일반,1,총괄표제부,1,신대장,경기도 수원시 영통구 창룡대로 413 (이의동),이의동 401-16 묘지관련시설 (청송심씨안효공파종회),,,,2,411172012001,10301,0,413,0,754,153,20.29,153,153,20.29,26000,묘지관련시설,창고,0,0,2,0,0,0,0,0,0,0,0,0,0,0,20110103,20110314,20110811,2011,5610006,건축과,1202,1202,0,,0,0,,0,,0,20220909
경기도 수원시 영통구 이의동 419-2번지,41117,10300,0,0419,0002,10841100323737,1,일반,1,총괄표제부,1,신대장,,대한예수교장로회시은소교회,,,,4,,,0,0,0,8971.1,1781.53,19.86,23914.34,4441.85,49.51,06000,종교시설,,0,0,2,0,0,391,0,0,0,0,390,13722.47,1,36,19961009,19970219,19991207,,3740058,건축과,1101,1101,0,,0,0,,0,,0,20220909
경기도 수원시 영통구 이의동 422-10번지,41117,10300,0,0422,0010,10841100420090,1,일반,1,총괄표제부,1,신대장,경기도 수원시 영통구 창룡대로 380 (이의동),동문B주유소,,,,0,411172012001,10301,0,380,0,939,157.52,16.78,220.16,220.16,23.45,19000,위험물저장및처리시설,위험물저장및처리시설(주유소),0,0,2,0,0,2,0,0,0,0,0,0,2,23,20120120,20120221,20121025,2012,5610006,건축과,1101,1101,0,,0,0,,0,,0,20220909
경기도 수원시 영통구 이의동 432-1번지,41117,10300,0,0432,0001,10841100339300,1,일반,1,총괄표제부,1,신대장,,동수원톨게이트충전소,,,,3,,,0,,,3139,549.72,17.51,549.72,549.72,17.51,19000,위험물저장및처리시설,위험물저장및처리시설(액화석유가스충전소),0,0,3,0,0,3,0,0,0,0,0,0,3,34.5,20110607,20110716,20120620,2011,5610006,건축과,1101,1101,0,,0,0,,0,,0,20220909
경기도 수원시 영통구 이의동 835번지,41117,10300,0,0835,0000,10841100260574,1,일반,1,총괄표제부,1,신대장,경기도 수원시 영통구 창룡대로 370 (이의동),동문 A주유소,,,,0,411172012001,10301,0,370,0,3656,700.51,19.16,1048.93,1048.93,28.69,19000,위험물저장및처리시설,주유소,0,0,4,0,0,6,0,0,0,0,0,0,6,69,20120207,20120227,20120830,2012,5610006,건축과,1101,1101,0,,0,0,,0,,0,20220909
경기도 수원시 영통구 이의동 864-1번지,41117,10300,0,0864,0001,10841100175563,1,일반,1,총괄표제부,1,신대장,,차세대융합기술연구원,,,,115,,,0,0,0,151624.2,15711.95,10.36,92925.41,76034.13,50.14,10000,교육연구시설,교육연구시설,0,0,5,1,360,556,0,0,0,0,57,655.5,499,5738.5,,,,,,,,,0,,0,0,2,0,,0,20220909
경기도 수원시 영통구 이의동 906-5번지,41117,10300,0,0906,0005,10841236948,1,일반,1,총괄표제부,1,신대장,,경기도중소기업지원센터,,,,38,,,,,,133421.7,24044.08,18.04,132210.51,93483.72,70.15,10000,교육연구시설,,0,0,5,0,0,1150,0,0,0,0,738,8522,412,4720.8,,,,,,,,,0,,0,0,,0,,0,20250409
경기도 수원시 영통구 이의동 907-1번지,41117,10300,0,0907,0001,10841236904,1,일반,1,총괄표제부,1,신대장,경기도 수원시 영통구 창룡대로 236-31 (이의동),,,,,1,411172012001,10301,0,236,31,9950,1978.72,19.89,8853.57,7299.77,73.36,03000,제1종근린생활시설,제1종근린생활시설,0,0,2,0,0,127,0,0,0,0,0,0,127,3269.89,,,,,,,,,0,,0,0,,0,,0,20221020
경기도 수원시 영통구 이의동 956-1번지,41117,10300,0,0956,0001,10841236758,1,일반,1,총괄표제부,0,구대장,,,,,,2,,,0,,,1860,294.34,15.82,231.4,231.4,12.44,04000,제2종근린생활시설,제2종근린생활시설,0,0,4,0,0,2,0,0,0,0,0,0,2,49.4,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 영통구 이의동 1090-4번지,41117,10300,0,1090,0004,10841100370648,1,일반,1,총괄표제부,1,신대장,,성광주유소,,,,0,,,0,0,0,1685,330.63,19.62,381.66,381.66,22.65,19000,위험물저장및처리시설,주유소,0,0,2,0,0,4,0,0,0,0,0,0,4,46,20161216,20170109,20170529,2016,5610006,건축과,1101,1101,0,,0,0,,0,,0,20220909
경기도 수원시 영통구 이의동 1177번지,41117,10300,0,1177,0000,10841100362265,2,집합,1,총괄표제부,1,신대장,,광교파크자이더테라스,,,,0,,,0,0,0,50266.7,15616.1393,31.07,53518.5606,35178.3588,69.98,02000,공동주택,연립주택,268,0,13,8,18379.3748,460,0,0,0,0,458,16877.4552,2,0,20150612,20150818,20170224,2015,3740281,주택과,2101,2101,0,1,144.1,0,4,54.25,,0,20220909
경기도 수원시 영통구 이의동 1182번지,41117,10300,0,1182,0000,10841100258301,2,집합,1,총괄표제부,1,신대장,,광교대광로제비앙,,,,0,,,0,,,19881.8,4498.2671,22.63,26869.7214,15870.2265,79.82,02000,공동주택,공동주택(아파트),145,0,11,3,10833.5189,240,0,0,0,0,238,9091.6813,2,0,20091223,20100720,20120628,2009,3740147,주택정책과,2101,2101,1,1,34.56,69.3,,0,,0,20220909
경기도 수원시 영통구 이의동 1183번지,41117,10300,0,1183,0000,10841100444351,1,일반,1,총괄표제부,1,신대장,경기도 수원시 영통구 웰빙타운로 71 (이의동),,,,,0,411173177035,10301,0,71,0,44176.5,3412.41,7.72,4916.04,4172.4,9.44,13000,운동시설,"운동시설(체육관, 수영장)",0,0,2,0,0,60,0,0,0,0,0,0,60,886.91,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 영통구 이의동 1184번지,41117,10300,0,1184,0000,10841100244554,2,집합,1,총괄표제부,1,신대장,,광교 호반베르디움,,,,0,,,0,,,69546,7225.352,10.39,110986.437,69414.312,99.81,02000,공동주택,아파트,555,0,13,6,40906.68,926,0,0,0,0,926,35858.926,0,0,20090921,20091026,20111215,2009,3740147,주택정책과,2101,2101,0,2,27.69,68.4,,0,,0,20220909
경기도 수원시 영통구 이의동 1197번지,41117,10300,0,1197,0000,10841100364751,2,집합,1,총괄표제부,1,신대장,,e편한세상 TERRACE 광교 West hill,,,,0,,,0,,,60175.4,22584.2381,37.53,68270.9412,42121.3393,70,02000,공동주택,공동주택(연립주택),317,0,22,9,24531.4316,544,0,0,0,0,544,21979.2583,0,0,20150417,20150622,20170404,2015,3740281,주택과,2101,2101,5,1,10158.6,0,4,55.95,,0,20220909
경기도 수원시 영통구 이의동 1200번지,41117,10300,0,1200,0000,10841100243254,2,집합,1,총괄표제부,1,신대장,경기도 수원시 영통구 웰빙타운로 50 (이의동),광교2차 e편한세상,,,,0,411173177035,10301,0,50,,40336,5207.5816,12.9105,70824.5608,48330.8607,119.8207,02000,공동주택,공동주택(아파트),442,0,9,8,22400.0407,643,0,0,0,0,633,20834.11,10,0,20091210,20100210,20111202,2009,3740147,주택정책과,2101,2101,0,1,33.87,72,,0,,0,20220909
경기도 수원시 영통구 이의동 1211번지,41117,10300,0,1211,0000,10841100228694,2,집합,1,총괄표제부,1,신대장,,광교  한양 수자인,,,,0,,,0,,,19458,2983.7727,15.33,34427.4036,23318.6723,119.84,02000,공동주택,공동주택(아파트),214,0,4,9,11150.6786,310,0,0,0,0,310,9332.3716,0,205.3691,20090506,20090624,20110729,2009,3740147,주택정책과,2101,2101,0,2,31.43,68.1,,0,,0,20220909
경기도 수원시 영통구 이의동 1212번지,41117,10300,0,1212,0000,10841100244195,2,집합,1,총괄표제부,1,신대장,,광교신도시 B-5 호반가든하임,,,,0,,,0,0,0,50093,18759.7009,37.45,83981.1659,49234.1609,98.29,02000,공동주택,연립주택,320,0,23,4,34080.7781,645,0,0,0,0,618,31646.2656,27,0,20091109,20091202,20111215,2009,3740147,주택정책과,2101,2101,0,2,30.7,63.1,,0,,0,20241227
경기도 수원시 영통구 이의동 1214번지,41117,10300,0,1214,0000,10841100364465,2,집합,1,총괄표제부,1,신대장,,e편한세상 TERRACE 광교 East hill,,,,0,,,0,0,0,38922.7,16566.8511,42.56,60511.6621,38919.8658,99.99,02000,공동주택,공동주택(연립주택),259,0,15,7,20191.8378,465,0,0,0,0,465,18105.3727,0,0,20150417,20150622,20170404,2015,3740281,주택과,2101,2101,4,1,9331.8,0,4,54,,0,20220909
경기도 수원시 영통구 이의동 1226번지,41117,10300,0,1226,0000,10841100232734,2,집합,1,총괄표제부,1,신대장,,광교 해모로 아파트,,,,0,,,0,,,43224,6143.39,14.21,82038.82,51408.02,118.93,02000,공동주택,공동주택(아파트),466,0,12,11,29210.32,716,0,0,0,0,710,27835.67,6,79,20071227,20090422,20111007,,,,,,4,2,32.1,66.2,,0,,0,20220909
경기도 수원시 영통구 이의동 1229번지,41117,10300,0,1229,0000,10841100368885,2,집합,1,총괄표제부,1,신대장,,광교 호반베르디움 트라엘,,,,0,,,0,0,0,58240.5,6670.224,11.45,83813.016,57972.147,99.54,02000,공동주택,공동주택(아파트),446,0,9,9,25459.663,758,0,0,0,0,753,22877.159,5,203.935,20150302,20150413,20170428,2015,3740281,주택과,2101,2101,0,1,128.7,0,,0,,0,20220909
경기도 수원시 영통구 이의동 1232번지,41117,10300,0,1232,0000,10841100263020,1,일반,1,총괄표제부,1,신대장,,광교 집단에너지시설,,,,0,,,0,0,0,31954,12642.85,39.57,26288.33,21562.37,67.48,25000,발전시설,(집단에너지공급시설),0,0,5,0,0,111,0,0,0,0,61,2564.75,50,637.4,20100226,20100405,20121031,2010,3740146,도시경관과,1101,1101,0,,0,0,,0,,0,20220909
경기도 수원시 영통구 이의동 1252번지,41117,10300,0,1252,0000,10841100325537,2,집합,1,총괄표제부,1,신대장,,광교역참누리포레스트,,,,0,,,0,,,27030.3,6259.7762,23.16,44263.5038,28351.4359,104.89,02000,공동주택,공동주택(아파트),356,0,12,8,15562.0861,359,0,0,0,0,359,14090.2958,0,0,20110902,20130822,20150730,2011,3740194,주택건축과,2101,2101,6,1,43.68,68.3,,0,,0,20220909
경기도 수원시 영통구 이의동 1253번지,41117,10300,0,1253,0000,10841100321447,2,집합,1,총괄표제부,1,신대장,,광교 시티아이,,,,0,,,0,,,5990.1,1035.7833,17.28,5056.0015,4791.2628,79.99,02000,공동주택,공동주택(아파트(도시형생활주택 원룸형주택)),80,0,3,2,233.397,80,0,0,0,0,0,0,80,0,20120629,20140423,20150413,2012,3740194,주택건축과,2101,2101,0,2,187.7,0,,0,,0,20220909
경기도 수원시 영통구 이의동 1291번지,41117,10300,0,1291,0000,10841100259576,1,일반,1,총괄표제부,1,신대장,,저지배수지,,,,0,,,0,,,18212.8,256.15,1.41,591.81,366.31,2.01,03000,제1종근린생활시설,배수지,0,0,4,0,0,0,0,0,0,0,0,0,0,0,20091201,20100501,20120727,2009,5610006,건축과,1101,1101,0,,0,0,,0,,0,20220909
경기도 수원시 영통구 이의동 1303번지,41117,10300,0,1303,0000,10841100250896,2,집합,1,총괄표제부,1,신대장,경기도 수원시 영통구 센트럴파크로 100 (이의동),광교오드카운티,,,,0,411173177032,10301,0,100,,50296,6464.078,12.85,141735.2677,100570.246,199.96,02000,공동주택,공동주택(아파트),668,0,8,9,40811.4008,1165,0,0,0,0,1160,37156.5131,5,62.5,20090313,20090429,20120217,2009,3740147,주택정책과,2101,2101,12,2,26.86,63.8,2,67.48,,0,20220909
경기도 수원시 영통구 이의동 1304번지,41117,10300,0,1304,0000,10841100252561,2,집합,1,총괄표제부,1,신대장,경기도 수원시 영통구 센트럴파크로 60 (이의동),래미안 광교,,,,0,411173177032,10301,0,60,,46869,4792.8,10.23,136817.69,93717.45,199.96,02000,공동주택,공동주택(아파트),629,0,7,16,41125.09,1177,0,0,0,0,1172,37831.78,5,0,20090827,20091001,20120217,2009,3740147,주택정책과,2101,2101,0,2,30.82,68.9,,0,,0,20220909
경기도 수원시 영통구 이의동 1326번지,41117,10300,0,1326,0000,10841100267541,2,집합,1,총괄표제부,1,신대장,,e편한세상 광교,,,,0,,,0,0,0,127453.8,17507.6526,13.74,420885.3372,292993.7974,229.88,02000,공동주택,아파트,1970,0,24,13,128918.3927,3575,0,0,0,0,3565,120918.3901,10,0,20100323,20100423,20121206,2010,3740147,주택정책과,2101,2101,0,2,36.89,67,2,70.02,,0,20230810
경기도 수원시 영통구 이의동 1327번지,41117,10300,0,1327,0000,10841100420946,1,일반,1,총괄표제부,,,경기도 수원시 영통구 센트럴타운로22번길 25 (이의동),산의초등학교,,,,0,411174331242,10301,0,25,0,15139.1,4224.57,27.91,15913.85,15913.85,105.12,10000,교육연구시설,교육연구시설(초등학교),0,0,2,0,0,81,0,0,0,0,0,0,81,0,20110218,20110401,20120228,,,,,,0,,0,0,3,61.8,,0,20220909
경기도 수원시 영통구 이의동 1328-1번지,41117,10300,0,1328,0001,10841100285986,1,일반,1,총괄표제부,1,신대장,,,,,,0,,,0,,,6807.1,1324.06,19.45,7281.51,3904.52,57.36,11000,노유자시설,노유자시설(노인/장애인복지시설),0,0,2,0,0,50,0,0,0,0,50,1595.6,0,0,20120620,20120710,20131011,2012,3740194,주택건축과,5200,5200,0,,0,0,,0,,0,20241206
경기도 수원시 영통구 이의동 1331번지,41117,10300,0,1331,0000,10841100326117,2,집합,1,총괄표제부,1,신대장,경기도 수원시 영통구 센트럴타운로 107 (이의동),광교 푸르지오 월드마크,,,,0,411173177031,10301,0,107,0,22403.2,13138.797,58.65,108947.673,67239.717,300.13,02000,공동주택,"공동주택(아파트), 업무시설, 판매시설",350,0,7,2,35824.484,919,0,0,0,0,919,29168.531,0,0,20111012,20120206,20150806,2011,3740194,주택건축과,2101,2101,427,1,48.41,0,,0,,0,20220909
경기도 수원시 영통구 이의동 1332번지,41117,10300,0,1332,0000,10841100318467,2,집합,1,총괄표제부,1,신대장,,"광교C1 호반베르디움, Summit Place광교",,,,0,,,0,0,0,38562.7,23123.128,59.96,219167.241,107977.043,280,02000,공동주택,"아파트,업무시설,판매시설",508,0,10,4,84171.762,2114,0,0,0,0,2114,75412.245,0,0,20111101,20111129,20150226,2011,3740194,주택건축과,2101,2101,567,1,52.24,0,,0,,0,20250728
경기도 수원시 영통구 이의동 1333번지,41117,10300,0,1333,0000,1000000000000004406451,2,집합,1,총괄표제부,1,신대장,,힐스테이트 광교중앙역 퍼스트,,,,0,,,,,,8451,5066.64,59.95,81956.96,33795.71,399.9,02000,공동주택,아파트,211,0,5,1,0,597,0,0,0,0,585,24092.31,0,0,20201228,20210706,20240927,2020,3740282,건축과,1101,1101,0,1+,95.6,0,,0,,0,20251030
경기도 수원시 영통구 이의동 1334번지,41117,10300,0,1334,0000,10841100286746,2,집합,1,총괄표제부,1,신대장,,광교센트럴뷰,,,,0,,,0,,,42365.2,6847.57,16.16,111217.34,77677.43,183.35,02000,공동주택,공동주택(아파트),701,0,14,11,32481.41,1021,0,0,0,0,1018,30759.84,3,39.5,20071227,20110428,20131104,,,,,,6,1,40,0,,0,,0,20220909
경기도 수원시 영통구 이의동 1339번지,41117,10300,0,1339,0000,10841100267049,2,집합,1,총괄표제부,1,신대장,,자연앤자이,,,,0,,,0,,,28167.7,2812.78,9.9858348,79256.319,56045.11,198.96942,02000,공동주택,공동주택(아파트),378,0,4,9,22816.022,673,0,0,0,0,668,19328.503,5,62.5,20091221,20100426,20121205,2009,3740147,주택정책과,2101,2101,9,1,41.22,79.3,1,69.39,,0,20220909
경기도 수원시 영통구 이의동 1342번지,41117,10300,0,1342,0000,10841100281589,1,일반,1,총괄표제부,1,신대장,,,,,,0,,,0,0,0,14396.7,4898.23,34.02,17165.41,16402.03,113.93,10000,교육연구시설,교육연구시설,0,0,2,1,7.5,85,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 영통구 이의동 1344번지,41117,10300,0,1344,0000,10841100263941,2,집합,1,총괄표제부,1,신대장,,자연앤 힐스테이트,,,,0,,,0,0,0,93505.8,13273.443,14.195315,281089.054,195917.212,209.52412,02000,공동주택,아파트,1764,0,20,16,0,2642,0,0,0,0,2609,0,33,0,20091130,20104,20121129,2009,3740147,주택정책과,2101,2101,42,1,36.11,78.5,1,85.07,,0,20220909
경기도 수원시 영통구 이의동 1348번지,41117,10300,0,1348,0000,10841100465491,2,집합,1,총괄표제부,1,신대장,경기도 수원시 영통구 에듀타운로 102 (이의동),광교중앙역 SK VIEW,,,,3,411173177033,10301,0,102,0,8058.7,3976.05,49.34,56197.27,32188.4,399.42,10000,교육연구시설,"교육연구시설(학원,연구소)/제1종근린생활시설/업무시설(오피스텔)",0,0,2,0,0,447,0,0,0,0,444,18652.8,0,0,20181029,20181129,20210425,2018,3740282,건축과,1101,1101,517,,0,0,,0,,0,20250124
경기도 수원시 영통구 이의동 1352번지,41117,10300,0,1352,0000,10841100298187,2,집합,1,총괄표제부,1,신대장,경기도 수원시 영통구 에듀타운로 101 (이의동),에듀하임1309오피스텔,,,,1,411173177033,10301,0,101,0,20681.1,8279,40.03,130278.39,82720.99,399.98,14000,업무시설,"(오피스텔),제1종근린생활시설",0,0,12,0,0,1320,0,0,0,0,1320,43573.19,0,0,20110824,20110921,20140228,2011,3740194,주택건축과,1101,1101,0,,0,63.5,,0,,0,20220909
경기도 수원시 영통구 이의동 1353번지,41117,10300,0,1353,0000,10841100266499,2,집합,1,총괄표제부,1,신대장,경기도 수원시 영통구 에듀타운로 65 (이의동),자연앤자이,,,,0,411173177033,10301,0,65,,38893.4,5439.794,13.986419,109931.999,77333.634,198.83485,02000,공동주택,공동주택(아파트),522,0,8,10,32392.764,914,0,0,0,0,910,28420.033,4,51,20091221,20100426,20121205,2009,3740147,주택정책과,2101,2101,9,1,41.32,78.6,1,86.4,,0,20220909
경기도 수원시 영통구 이의동 1354번지,41117,10300,0,1354,0000,10841100313849,1,일반,1,총괄표제부,1,신대장,,,,,,0,,,0,0,0,203137.8,771.7,0.38,794.07,756.39,0.37,04000,제2종근린생활시설,"제1,2종근린생활시설",0,0,3,1,26.29,5,0,0,0,0,0,0,5,57.5,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 영통구 이의동 1356번지,41117,10300,0,1356,0000,10841100331797,1,일반,1,총괄표제부,1,신대장,,CJ BLOSSOM PARK,,,,0,,,0,,,39500.1,11758.16,29.77,111167.59,78818.29,199.54,10000,교육연구시설,교육연구시설(연구소)외2,0,0,4,1,33.14,559,0,0,0,0,441,15381.76,118,2172.56,20110803,20110823,20150828,2011,3740194,주택건축과,1101,1101,0,,0,0,,0,,0,20230818
경기도 수원시 영통구 이의동 1357번지,41117,10300,0,1357,0000,10841167133,1,일반,1,총괄표제부,0,구대장,경기도 수원시 영통구 광교로 66 (이의동),,,,,0,411173177021,10301,0,66,0,1667.7,332.9,19.96,409.34,409.34,24.55,19000,위험물저장및처리시설,위험물저장및처리시설외1,0,0,3,0,0,5,0,0,0,0,0,0,5,57.5,,,,,,,,,0,,0,0,,0,,0,20220909
